model_name,timestamp,mae_cv,rmse_cv,r2_cv,params_bootstrap,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators
LightGBM,2025-11-16T21:25:40.683609,5594.207282669311,7127.621167591276,-0.36049660320197874,0.6925876882083243,0.07851961298087269,19,31,430,190,0.9803698175079533
LightGBM,2025-11-16T21:25:40.683609,4586.400546920019,6071.896011489366,0.09859035566185517,0.5515508389121166,0.02048641524696238,3,18,234,121,0.5817771445519219
LightGBM,2025-11-16T21:25:40.683609,5358.898814011549,6989.16085601982,-0.27216857238739306,0.7311670250705612,0.019949262307233817,12,8,413,31,0.5445183212374861
LightGBM,2025-11-16T21:25:40.683609,5463.203606569956,6980.256867160661,-0.2700683265575764,0.653961123180689,0.08379296902087979,14,28,552,44,0.6230473372105656
LightGBM,2025-11-16T21:25:40.683609,5166.254166411534,6701.2365511179,-0.13896792540795289,0.6021595886418032,0.03652525235405841,18,20,462,25,0.8858543079208655
LightGBM,2025-11-16T21:25:40.683609,5279.396884556189,6820.793891984411,-0.20592825166520576,0.8895958228791893,0.02905234027354139,16,25,786,37,0.6759625063239076
LightGBM,2025-11-16T21:25:40.683609,4737.6407863339755,6238.1880326428045,0.03971866311322523,0.9982301649126675,0.011503501161009871,9,45,329,161,0.7071694044512318
LightGBM,2025-11-16T21:25:40.683609,4633.062502255073,6091.8274200154065,0.09263513745313119,0.6240335355043543,0.012019481457708765,20,15,256,106,0.6135383910589194
LightGBM,2025-11-16T21:25:40.683609,3576.946067265989,,,0.8926615060749397,0.2918017473916301,18,47,724,32,0.580117719347188
LightGBM,2025-11-16T21:25:40.683609,4898.24962742615,6356.580119475414,-0.008721514350520109,0.8291190656350043,0.01639200781786952,19,28,598,76,0.5218915017742176
LightGBM,2025-11-16T21:25:40.683609,5055.578750748336,6615.709885165573,-0.11486180557615988,0.5177906627762657,0.16402132949618783,3,9,115,117,0.8029001157225599
LightGBM,2025-11-16T21:25:40.683609,4499.4387749322195,5942.923285607552,0.15704640747432785,0.5117741180186094,0.012411093041679668,3,17,211,117,0.6340864645660752
LightGBM,2025-11-16T21:25:40.683609,4568.346700284341,6039.454382655544,0.11716852016192499,0.519882636028384,0.02800361192511048,3,16,160,124,0.7432162534185351
LightGBM,2025-11-16T21:25:40.683609,3489.0101256062862,,,0.5033133270892102,0.044380261134172413,7,36,992,147,0.7873285361225364
LightGBM,2025-11-16T21:25:40.683609,4610.045742340619,6061.751060883138,0.10684877929645938,0.573990279192752,0.025242710716218832,7,13,107,82,0.7305286425309336
LightGBM,2025-11-16T21:25:40.683609,4714.7296649057835,6142.294353651201,0.0756249235611273,0.7751594979803309,0.01013355037305405,5,5,238,142,0.8524739583189699
LightGBM,2025-11-16T21:25:40.683609,4977.795059662438,6476.743940695991,-0.05324960648116106,0.6589147855345178,0.07084809481427742,10,22,178,90,0.6740354867822922
LightGBM,2025-11-16T21:25:40.683609,4873.962551841121,6386.729465030878,-0.029315885747019953,0.5573023191235271,0.016430146834835582,5,13,351,175,0.7563013493323594
LightGBM,2025-11-16T21:25:40.683609,4858.976782403763,6324.46113006942,0.005746333674630888,0.5141330994994535,0.0324422231524988,5,34,316,63,0.6612883677678446
LightGBM,2025-11-16T21:25:40.683609,3510.5984882179873,,,0.6085723383490336,0.05248361323401394,9,39,685,134,0.8675496121229851
LightGBM,2025-11-16T21:25:40.683609,3967.9228531103104,,,0.7128195469246976,0.12759195849588115,7,23,903,95,0.9222193942833246
LightGBM,2025-11-16T21:25:40.683609,4564.209006100967,6050.950478477867,0.10539021587772916,0.5537045826802609,0.021054512563680596,3,18,222,122,0.5887139634772586
LightGBM,2025-11-16T21:25:40.683609,4518.023479004033,5978.23790243976,0.13457914026453394,0.5590973668041465,0.017672235315687984,3,18,182,127,0.5053736332145904
LightGBM,2025-11-16T21:25:40.683609,4642.235369828542,6078.7799140283,0.10249590379887967,0.5635850630993849,0.014286042528899628,5,11,206,165,0.5060376879518785
LightGBM,2025-11-16T21:25:40.683609,4730.368635981998,6226.645008094009,0.03760542199380177,0.6655399066614865,0.020968691675628235,4,18,291,101,0.5569955827370289
LightGBM,2025-11-16T21:25:40.683609,3310.124649711754,,,0.603904463398515,0.014618341035763054,6,25,394,133,0.6155720893915018
LightGBM,2025-11-16T21:25:40.683609,5299.130098403192,6872.576908545513,-0.24273897822206952,0.7645976533043016,0.041138494072358235,3,20,474,152,0.5102361792593813
LightGBM,2025-11-16T21:25:40.683609,4935.3696194674585,6395.129227926491,-0.024149529207520958,0.5715886028277208,0.02209731851414959,8,5,161,110,0.6383163763305726
LightGBM,2025-11-16T21:25:40.683609,4878.258212880899,6276.469020533309,0.05951106360130769,0.5374626169084986,0.013458695251294091,11,16,106,68,0.5840006577196897
LightGBM,2025-11-16T21:25:40.683609,4582.704451352359,6054.957156124141,0.10546042002579623,0.6889408831802338,0.01022884948670366,4,29,374,189,0.5612541454331372
LightGBM,2025-11-16T21:25:40.683609,4681.981989994238,6141.303436040466,0.0775056700879773,0.6364684468210418,0.01749886573936719,13,32,281,130,0.5433218016970652
LightGBM,2025-11-16T21:25:40.683609,4605.971350901246,6090.865281528245,0.0950671593850974,0.5023449978464091,0.028877897437334682,3,16,173,124,0.6959828264000225
LightGBM,2025-11-16T21:25:40.683609,3300.0342967504216,,,0.532159089526246,0.02453942719982244,4,20,220,116,0.5943501289408023
LightGBM,2025-11-16T21:25:40.683609,4571.339560635325,6016.908245178531,0.13246661433473544,0.5873468426759911,0.018425015722148136,3,12,160,123,0.9719432974237391
LightGBM,2025-11-16T21:25:40.683609,4811.505552377191,6312.274331147984,0.0018965935585893545,0.5479408979826013,0.026141760741398217,6,9,263,137,0.657451051834481
LightGBM,2025-11-16T21:25:40.683609,3306.8038739482326,,,0.5380806545660992,0.03434745393695992,4,18,212,154,0.5354435166823452
LightGBM,2025-11-16T21:25:40.683609,4781.8521218021,6242.879615944037,0.032817217180127756,0.5902763866829881,0.021762556351212006,6,25,502,102,0.7647867798670959
LightGBM,2025-11-16T21:25:40.683609,4665.756322962133,6074.795898038946,0.1182588998496649,0.6368148396669704,0.012774805496649345,15,22,145,113,0.7148672897566277
LightGBM,2025-11-16T21:25:40.683609,3687.539375944347,,,0.5309320156818087,0.05251937067926929,3,15,420,90,0.6400407499042275
LightGBM,2025-11-16T21:25:40.683609,3594.8749925951593,,,0.8003240188438778,0.06736379467068922,4,18,309,126,0.8149413395013367
LightGBM,2025-11-16T21:25:40.683609,3468.963912504338,,,0.9331267663762537,0.01830320306569159,6,7,568,143,0.5993286452206782
LightGBM,2025-11-16T21:25:40.683609,4564.813740097243,6024.582424435304,0.12780769419519888,0.5619177790213212,0.01912205915278882,3,12,169,123,0.9555389514824036
LightGBM,2025-11-16T21:25:40.683609,4635.921554287057,6104.848148413078,0.09214218808769195,0.5588620516199855,0.015453648354553337,3,10,207,107,0.9855317349914722
LightGBM,2025-11-16T21:25:40.683609,4533.8856596130045,5983.254822290012,0.14163270494542873,0.5002174587064311,0.011466426803520526,4,14,248,119,0.5659034618572611
LightGBM,2025-11-16T21:25:40.683609,4523.743044531888,5983.075906648553,0.13297333297715622,0.5007745915737611,0.012433637765792626,5,14,264,98,0.5697993805720085
LightGBM,2025-11-16T21:25:40.683609,4524.561945692115,5975.807572990874,0.1378948582181279,0.5047549983912948,0.011991201981413926,5,20,345,77,0.5693019947586708
LightGBM,2025-11-16T21:25:40.683609,4602.273988092165,6072.975138207647,0.09931537540250664,0.5042888518920144,0.011614500412439669,8,14,349,49,0.568571453423594
LightGBM,2025-11-16T21:25:40.683609,4459.761511606905,5881.740679492938,0.18055867888114324,0.5001500231849926,0.010102780864918256,5,20,258,71,0.5324302360104629
LightGBM,2025-11-16T21:25:40.683609,4428.915025416985,5869.601676879849,0.1831859790924371,0.5262327300252863,0.010427868897409966,5,25,281,59,0.5343972445366038
LightGBM,2025-11-16T21:25:40.683609,3288.3261540471526,,,0.5324572890555398,0.01013274031274926,7,26,434,55,0.5263681678189823
XGBoost,2025-11-16T21:26:21.646685,6114.172274670498,8054.552300069535,-0.8879644616711089,0.933342872785569,3.6146190903992266,0.024560500544698858,8,2.539273765468395,588,2.2056278966532714e-08,2.0295451186132785,0.7853705240373778
XGBoost,2025-11-16T21:26:21.646685,5074.378291507419,6621.3374065629705,-0.13076888600456163,0.605425065730411,2.329273367676019,0.01816325126620814,18,6.672718284214737,614,0.07264926826450942,9.524493141912359,0.8464183877552072
XGBoost,2025-11-16T21:26:21.646685,5853.564466561516,7586.411480191186,-0.5646590751304202,0.7247611247367931,1.2002176422737683,0.09066764211336698,4,7.4654760980625765,709,0.0036656953125902884,0.20908508558490876,0.8343293814838783
XGBoost,2025-11-16T21:26:21.646685,5161.659002992918,6907.584694423671,-0.2671880792106562,0.8273589833297625,4.047490616115981,0.02203855593032746,20,1.9964423081918996,658,4.1795391948530874e-08,0.004495520961227906,0.7363966643977553
XGBoost,2025-11-16T21:26:21.646685,5724.653076523156,7558.113366670402,-0.5905058833768777,0.8518725113846526,1.480158889270976,0.03601488986498627,18,4.245211673994643,674,0.0001087289239520462,0.00594629171372474,0.7751405337952139
XGBoost,2025-11-16T21:26:21.646685,5373.97998275208,7152.0980958773,-0.35489823745103555,0.8590711903474034,1.5157853095609215,0.017296796813452992,7,1.8170969763580744,916,1.425448484317892e-07,0.0010236675842052946,0.8810306352771897
XGBoost,2025-11-16T21:26:21.646685,5176.434879088917,6787.516656756061,-0.21146481473323683,0.8283166791861822,0.4020267958470908,0.014270178380872453,8,2.8594817238211894,190,7.028532799587015e-05,0.018646437387533934,0.8869061241458347
XGBoost,2025-11-16T21:26:21.646685,3509.8630810195596,,,0.9993824371040929,0.812892494909454,0.14087629549673808,12,2.1254931089957863,811,5.560943130465918e-06,0.034519723642860246,0.9415663623685626
XGBoost,2025-11-16T21:26:21.646685,5899.342246515288,7725.866636495829,-0.68599691463747,0.8077491301686364,1.182503739149186,0.05316355789360992,5,2.82726079479904,446,0.003297195031879835,1.4368087147555422,0.5734637742797921
XGBoost,2025-11-16T21:26:21.646685,5055.685667013265,6678.829932686736,-0.1725544380558837,0.6245721618256518,3.086426730057159,0.016247392873702172,5,1.0684581214457136,250,0.07596208049326553,0.45166766302081934,0.7805629345359517
XGBoost,2025-11-16T21:26:21.646685,4576.912787348247,,,0.5143164134644822,4.818559833241504,0.2818205151841173,12,9.117809882426283,117,0.08624405707531259,0.1536996112927591,0.6410233693708925
XGBoost,2025-11-16T21:26:21.646685,4700.700911926708,6116.920351283935,0.08038520256333748,0.6347213787861564,2.6321929226420275,0.010406454523218986,16,6.020205711352304,400,0.0977837459329437,9.992191567101564,0.6947106993910268
XGBoost,2025-11-16T21:26:21.646685,4601.316210234937,6032.535116148504,0.11013774137813451,0.6686449007073765,2.852590762755458,0.01096241746589006,15,5.025288922890003,362,0.0038360340978430434,1.0328745686855116,0.6831613461820091
XGBoost,2025-11-16T21:26:21.646685,4687.154138095773,6112.542143961693,0.07855622781003894,0.6903638168249604,2.323787312590636,0.011318216851416435,15,5.2632902101510055,410,0.002981870002811932,8.361545407661357,0.6691264817559357
XGBoost,2025-11-16T21:26:21.646685,5212.378476281474,6805.981599674621,-0.209930988419617,0.7150976736863116,2.2430055949570264,0.03536245895107358,14,4.744843972723875,373,0.0014666264880189273,1.3457851849191622,0.5227037498449653
XGBoost,2025-11-16T21:26:21.646685,4626.601368592626,6022.760296213745,0.11645637451333794,0.6701193259926436,2.989987495009575,0.01088569588369279,15,4.414275399095285,305,0.0004707835913226965,3.5519950503593973,0.6246477570022121
XGBoost,2025-11-16T21:26:21.646685,4926.429327436488,6478.885086579581,-0.06775624904660456,0.526683645957879,3.4571218244005952,0.029247462662844507,10,3.9847519294468627,269,3.017477009435544e-06,0.67780610895812,0.5726772385059374
XGBoost,2025-11-16T21:26:21.646685,5579.278233545976,7258.042207562219,-0.3957469019517876,0.576935798409437,4.530246362804901,0.05541255236897731,14,7.809123432955071,525,0.00012950242694003122,2.5006637043002446,0.6303356880615842
XGBoost,2025-11-16T21:26:21.646685,4424.844765906025,5835.7999869974565,0.18499428679120605,0.6739605278013356,2.904544941378167,0.010755846481642411,17,3.917305690366425,296,0.00048395630630861753,0.4345094390317974,0.5008068817135853
XGBoost,2025-11-16T21:26:21.646685,3481.2735077562947,,,0.5703882754169529,1.9121638957088112,0.05602042622087367,20,3.663030052897576,106,0.012510615337411072,0.05217078389731354,0.5071652047018975
XGBoost,2025-11-16T21:26:21.646685,3854.259196549011,,,0.7880074241003947,4.080932246131279,0.09390539659098354,17,5.911267785693007,525,7.227367775027689e-06,0.5091600588621384,0.5609411362487755
XGBoost,2025-11-16T21:26:21.646685,4613.188046593976,6006.477712758322,0.1205325159906028,0.6751279524200172,2.98779900690211,0.010517638551162426,14,4.997434751695318,318,0.00032587257193716,3.996533481157956,0.6035450316412351
XGBoost,2025-11-16T21:26:21.646685,4554.478380732913,5940.0517803289285,0.15149302437188503,0.7527029364361222,2.9017094704088686,0.013496890985533621,13,5.231626732706325,201,0.0005877394386881121,0.36497634576375443,0.7025560069664997
XGBoost,2025-11-16T21:26:21.646685,4827.821404282823,6297.779761644537,0.007488631741287466,0.7617260311300015,3.375911511731437,0.0157771948242512,10,3.3246115202438284,216,1.9480004915417787e-05,0.22242224063028695,0.695988678398669
XGBoost,2025-11-16T21:26:21.646685,4475.939658273381,5841.247210678484,0.19393365549884295,0.7503430128299695,2.689916493467788,0.014079442728816127,13,6.8076391341102465,167,0.017044515344521387,0.07060208630069761,0.7406654929706232
XGBoost,2025-11-16T21:26:21.646685,4787.311861370279,6224.2083767727445,0.04506684149036,0.7575730360578742,1.9459435630201276,0.021386998525323293,11,7.318629546717799,190,0.0008618142423289034,0.07767652415604877,0.9783288438194178
XGBoost,2025-11-16T21:26:21.646685,4539.328809296314,5913.994811919769,0.16896286328494636,0.8849685804403371,4.1112616094802235,0.01357932564924033,13,8.505744987983064,156,0.012754430976331157,0.023106882009457545,0.7306568567439364
XGBoost,2025-11-16T21:26:21.646685,4608.317715827337,6062.6521457447325,0.09968965372276466,0.8867505137381124,3.7628265781950976,0.029093881290782775,17,9.864574229960798,145,0.016778109367596578,0.015941791174338884,0.7323190167819398
XGBoost,2025-11-16T21:26:21.646685,4923.467295694694,6427.523115861928,-0.046666122500570076,0.9164900941968234,4.3757195614598325,0.013325106197790445,10,8.525143689932758,465,0.016102918464349275,0.027941700263730516,0.8049300318472663
XGBoost,2025-11-16T21:26:21.646685,4992.389748201439,6506.889328017756,-0.08255416952569417,0.9707200411242706,4.9660547028927535,0.02341227127926637,8,8.409676219092372,302,0.012122080929165722,0.0067091801459194,0.7590589815610393
XGBoost,2025-11-16T21:26:21.646685,4609.220131238759,6040.90089275187,0.11349462007878468,0.9310832350305163,3.7518737004122955,0.019267219713810704,18,6.501041956533381,166,0.02502313811985626,0.09918739071817675,0.8114001702397384
XGBoost,2025-11-16T21:26:21.646685,4465.597921116232,5869.890466134747,0.1727524901271293,0.726445711215439,3.2813978305105054,0.01367040947448992,13,6.855504603864183,238,0.0003206859011477169,0.2915746002819404,0.7340080286720405
XGBoost,2025-11-16T21:26:21.646685,4492.762011016187,5897.321074534685,0.16303113543737963,0.7189952878997905,3.33599739896938,0.013177297713544816,13,6.828880365981554,251,0.00018950619142710473,0.11219842626892995,0.7313184959211265
XGBoost,2025-11-16T21:26:21.646685,4929.6784397482015,6449.698979717939,-0.0378732645090216,0.7021872462203375,3.322979673856332,0.02690398409721548,11,6.79681484924486,256,9.133007003928236e-07,0.15864372477059976,0.8787439367090943
XGBoost,2025-11-16T21:26:21.646685,4937.449890400179,6451.00978278569,-0.04861936289750868,0.7344976253491183,2.6584166501723234,0.018570081624336765,13,6.987908899344511,347,3.1375021170319536e-05,0.25204706307948627,0.8347319450781634
XGBoost,2025-11-16T21:26:21.646685,5043.348490192222,6621.109806787014,-0.12913888354702424,0.7844775212126827,3.2565765109403753,0.03906164925073348,19,6.020174470278019,233,0.00013366268002295827,0.054572718132070375,0.659403925458675
XGBoost,2025-11-16T21:26:21.646685,4920.506308312725,6418.805878612195,-0.037366817586229194,0.645242520376924,3.6644195394319103,0.012828565259268196,12,7.716060951943438,573,0.00021090584510433574,0.12175187680914934,0.7546351521977054
XGBoost,2025-11-16T21:26:21.646685,4718.805924713355,6192.00304894323,0.048002631144667476,0.736609995461863,1.97813943996132,0.01936380227412897,16,6.442180128283032,299,7.360735322037694e-05,0.7861194561356575,0.7176172852818824
XGBoost,2025-11-16T21:26:21.646685,5319.988962736062,6939.054383252132,-0.27524696700062423,0.5885458518303956,2.508202111694113,0.015443768364428262,9,5.7032187787883135,783,1.4161581694643443e-05,0.29259974668358546,0.8111930288026211
XGBoost,2025-11-16T21:26:21.646685,4461.965254046762,5857.322169242863,0.19016107453446363,0.7833628282797331,3.9351296193871477,0.024316685202831267,16,7.305611721152952,115,0.001111941849614563,0.010526433931572583,0.8622335358469646
XGBoost,2025-11-16T21:26:21.646685,4565.210621346672,5972.785384371857,0.14095307926236827,0.8237341926350161,3.877877835035934,0.02220307620925755,19,7.975714714304052,131,0.0010453839939257188,0.002089983567696805,0.9225432216121702
XGBoost,2025-11-16T21:26:21.646685,4448.896758374551,5838.785933428133,0.19018185215179645,0.7807338553831629,3.5537269553708435,0.012470404926793592,16,7.0196943582799785,204,0.001801419019693584,0.014107275010528266,0.7728473019523165
XGBoost,2025-11-16T21:26:21.646685,4555.530579754946,5903.029797831997,0.1856516724742921,0.7903196340065359,4.3411553820588455,0.016784281530280862,17,7.264189918549793,107,0.002578323058699484,0.012044567644640401,0.8693674205363997
XGBoost,2025-11-16T21:26:21.646685,5239.900927031811,6884.725374813634,-0.2515392272580462,0.7648433417197135,3.539037124087679,0.012366401694617635,16,6.200177938472884,1000,0.006110229660157727,0.0035791631694730777,0.9233092402372263
XGBoost,2025-11-16T21:26:21.646685,4512.309935645234,5913.288216398303,0.16325877170447317,0.8068169389761721,3.1706623833017025,0.016061054542534717,18,7.21070022372641,179,0.043032861110828824,0.010403324794870262,0.7829134161218331
XGBoost,2025-11-16T21:26:21.646685,4624.113612859712,6016.349979300114,0.13341682082938247,0.8330625066698791,2.7452794101248754,0.010163978762660716,16,9.118020542078533,205,0.0018599452137405682,0.05377080107274474,0.8606063575514845
XGBoost,2025-11-16T21:26:21.646685,3746.919001517536,,,0.7040865771219992,2.1783286971659095,0.24054542458703412,15,5.524831830567223,458,0.006920120479517641,0.002886112388079758,0.9001441226827417
XGBoost,2025-11-16T21:26:21.646685,3663.5554708576888,,,0.6521691181689823,0.14230393737885816,0.03926831126804934,19,7.978152529719282,650,5.161911673377397e-05,0.006681277111831696,0.9904695455823376
XGBoost,2025-11-16T21:26:21.646685,4541.660803310477,5975.766199924621,0.13808925694509863,0.6889594177466818,3.938142069566782,0.025775428065187383,14,6.375741974609814,153,1.3260529064855398e-08,0.04183054729099211,0.8360735795730507
XGBoost,2025-11-16T21:26:21.646685,4678.506327984488,6136.113120506661,0.08080909578282316,0.7389720950282016,2.4833151051991043,0.011933671929931234,17,8.205984232120482,282,0.00037512635692909743,0.011097236296799045,0.9592132905143211
Ridge,2025-11-16T21:27:07.740599,4090.1127456723284,5514.710305862207,0.2985580556807973,1.0850444042034844
Ridge,2025-11-16T21:27:07.740599,4340.938525470916,5699.353122537158,0.25660342040598055,200.9649419797059
Ridge,2025-11-16T21:27:07.740599,4038.3770337951028,5406.54721547761,0.33720744460530155,5.583567079966037
Ridge,2025-11-16T21:27:07.740599,4109.847795806278,5558.286662614954,0.28185398492959224,0.010186582118336307
Ridge,2025-11-16T21:27:07.740599,4029.6374892083318,5386.844311060227,0.344193201312486,7.616538614054318
Ridge,2025-11-16T21:27:07.740599,4103.58843139005,5544.463980419921,0.28746746522227207,0.39241207848772675
Ridge,2025-11-16T21:27:07.740599,3054.4706189493104,,,268.7978602316891
Ridge,2025-11-16T21:27:07.740599,4109.987831086071,5558.494830274064,0.28175745126013113,0.001931785886679021
Ridge,2025-11-16T21:27:07.740599,4098.87783429429,5534.279564983466,0.2913263465685182,0.6282198237700811
Ridge,2025-11-16T21:27:07.740599,2961.674511316894,,,1.747362216373441
Ridge,2025-11-16T21:27:07.740599,2989.7956090050775,,,22.873807440927763
Ridge,2025-11-16T21:27:07.740599,2974.6910731783933,,,9.149593265485617
Ridge,2025-11-16T21:27:07.740599,4108.997278558512,5556.422581609755,0.2826814759639406,0.07609290051309188
Ridge,2025-11-16T21:27:07.740599,2988.1508023139086,,,21.021561807254187
Ridge,2025-11-16T21:27:07.740599,2970.7612334030923,,,6.459966983857801
Ridge,2025-11-16T21:27:07.740599,3012.0500558029294,,,64.7919240969988
Ridge,2025-11-16T21:27:07.740599,3136.8510994980456,,,964.3489794530441
Ridge,2025-11-16T21:27:07.740599,4108.611841872832,5555.3049442268475,0.2831567956499952,0.11116248771736914
Ridge,2025-11-16T21:27:07.740599,2967.607453956829,,,4.616002720090404
Ridge,2025-11-16T21:27:07.740599,4109.13036813076,5556.928082472503,0.28246223656698194,0.05933076660762887
Ridge,2025-11-16T21:27:07.740599,3015.825022713994,,,76.29440815485357
Ridge,2025-11-16T21:27:07.740599,2960.605883522815,,,1.3006584299684154
Ridge,2025-11-16T21:27:07.740599,2964.1055267220163,,,2.8385070342138783
Ridge,2025-11-16T21:27:07.740599,4107.271003152178,5552.477279467687,0.284320353035442,0.19185654715572048
Ridge,2025-11-16T21:27:07.740599,2985.1197793101833,,,17.922608368345504
Ridge,2025-11-16T21:27:07.740599,2958.573098925763,,,0.5017635922496619
